PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Domantas Sabonis	SAC	SAC @ POR	11/29/2024	L	41	21	8	10	80.0	2	3	66.7	3	4	75.0	2	12	14	11	1	1	5	2	-7	55.3
Malik Monk	SAC	SAC @ POR	11/29/2024	L	36	29	10	21	47.6	8	15	53.3	1	1	100	0	3	3	9	0	2	5	1	-3	47.1
Keegan Murray	SAC	SAC @ POR	11/29/2024	L	29	3	1	9	11.1	1	6	16.7	0	0	-	2	4	6	0	1	1	1	2	1	15.2
Keegan Murray	SAC	SAC @ MIN	11/27/2024	W	39	8	4	11	36.4	0	4	0.0	0	0	-	2	2	4	1	1	1	0	3	11	20.3
Keon Ellis	SAC	SAC @ MIN	11/27/2024	W	22	8	3	7	42.9	2	5	40.0	0	0	-	0	2	2	2	1	2	1	2	-3	21.4
De'Aaron Fox	SAC	SAC @ MIN	11/27/2024	W	38	26	10	22	45.5	3	8	37.5	3	5	60.0	0	8	8	8	2	0	5	1	6	48.6
Malik Monk	SAC	SAC @ MIN	11/27/2024	W	35	27	11	16	68.8	3	5	60.0	2	3	66.7	1	7	8	9	1	0	2	4	14	51.1
Kevin Huerter	SAC	SAC @ MIN	11/27/2024	W	14	3	1	6	16.7	1	5	20.0	0	0	-	0	2	2	1	0	0	3	0	9	3.9
Isaac Jones	SAC	SAC @ MIN	11/27/2024	W	21	8	4	7	57.1	0	1	0.0	0	0	-	2	3	5	1	0	0	0	1	-10	15.5
Domantas Sabonis	SAC	SAC @ MIN	11/27/2024	W	34	27	10	17	58.8	1	2	50.0	6	7	85.7	5	7	12	5	1	0	3	5	15	48.9
Jae Crowder	SAC	SAC @ MIN	11/27/2024	W	27	8	3	5	60.0	2	4	50.0	0	0	-	2	2	4	0	1	0	2	4	16	13.8
DeMar DeRozan	SAC	SAC vs. OKC	11/25/2024	L	36	30	13	21	61.9	0	2	0.0	4	4	100	0	2	2	6	1	0	0	1	-14	44.4
Keon Ellis	SAC	SAC vs. OKC	11/25/2024	L	28	8	3	4	75.0	2	3	66.7	0	0	-	0	1	1	3	1	0	0	3	-5	16.7
Keegan Murray	SAC	SAC vs. OKC	11/25/2024	L	38	14	6	15	40.0	2	8	25.0	0	0	-	6	4	10	2	2	1	2	1	-18	36.0
Malik Monk	SAC	SAC vs. OKC	11/25/2024	L	26	14	4	12	33.3	2	7	28.6	4	6	66.7	0	1	1	3	1	1	1	5	-19	24.7
De'Aaron Fox	SAC	SAC vs. OKC	11/25/2024	L	40	14	5	15	33.3	1	6	16.7	3	4	75.0	0	3	3	5	1	0	4	4	-22	24.1
Kevin Huerter	SAC	SAC vs. OKC	11/25/2024	L	10	0	0	2	0.0	0	2	0.0	0	0	-	0	1	1	0	0	0	0	2	-9	1.2
Domantas Sabonis	SAC	SAC vs. OKC	11/25/2024	L	35	21	7	11	63.6	1	2	50.0	6	8	75.0	2	8	10	3	3	1	4	5	-13	45.5
