PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Anthony Edwards	MIN	MIN @ POR	11/12/2024	L	37	26	8	19	42.1	4	10	40.0	6	6	100	0	0	0	3	2	1	1	2	-20	38.5
Naz Reid	MIN	MIN @ POR	11/12/2024	L	34	28	10	17	58.8	4	8	50.0	4	4	100	0	6	6	1	1	0	1	4	-15	38.7
Rudy Gobert	MIN	MIN @ POR	11/12/2024	L	33	9	2	3	66.7	0	0	-	5	6	83.3	0	8	8	4	1	1	4	2	-7	26.6
Mike Conley	MIN	MIN @ POR	11/12/2024	L	24	6	2	5	40.0	2	5	40.0	0	0	-	0	4	4	6	2	0	1	1	7	24.8
Donte DiVincenzo	MIN	MIN @ POR	11/12/2024	L	18	3	1	3	33.3	1	3	33.3	0	0	-	0	2	2	1	2	0	4	1	-20	8.9
Nickeil Alexander-Walker	MIN	MIN @ POR	11/12/2024	L	27	8	3	7	42.9	1	3	33.3	1	1	100	0	0	0	2	3	0	2	1	-13	18.0
Julius Randle	MIN	MIN @ POR	11/12/2024	L	29	11	3	9	33.3	0	3	0.0	5	6	83.3	3	3	6	2	0	0	4	5	-6	17.2
Rudy Gobert	MIN	MIN vs. MIA	11/10/2024	L	33	7	2	4	50.0	0	0	-	3	3	100	6	7	13	1	1	2	2	1	-4	31.1
Nickeil Alexander-Walker	MIN	MIN vs. MIA	11/10/2024	L	26	12	5	6	83.3	2	3	66.7	0	0	-	1	2	3	1	1	1	0	2	-3	23.1
Anthony Edwards	MIN	MIN vs. MIA	11/10/2024	L	37	22	8	24	33.3	4	14	28.6	2	3	66.7	1	4	5	6	2	0	6	3	2	37.0
Naz Reid	MIN	MIN vs. MIA	11/10/2024	L	23	15	5	11	45.5	4	7	57.1	1	1	100	1	2	3	2	0	0	1	2	10	20.6
Donte DiVincenzo	MIN	MIN vs. MIA	11/10/2024	L	29	8	3	9	33.3	2	7	28.6	0	0	-	1	5	6	2	4	1	2	3	3	31.2
Julius Randle	MIN	MIN vs. MIA	11/10/2024	L	36	17	6	16	37.5	1	6	16.7	4	4	100	2	4	6	6	1	0	4	4	-2	32.2
Mike Conley	MIN	MIN vs. MIA	11/10/2024	L	24	4	2	9	22.2	0	5	0.0	0	0	-	1	4	5	3	3	0	4	2	-16	19.5
Jaden McDaniels	MIN	MIN vs. MIA	11/10/2024	L	33	9	4	9	44.4	0	3	0.0	1	2	50.0	3	3	6	1	1	1	0	3	5	23.7
Anthony Edwards	MIN	MIN vs. POR	11/08/2024	W	30	37	12	21	57.1	9	15	60.0	4	5	80.0	0	6	6	5	1	1	6	2	29	51.7
Mike Conley	MIN	MIN vs. POR	11/08/2024	W	18	2	1	7	14.3	0	4	0.0	0	0	-	0	1	1	2	1	0	0	2	10	9.2
Josh Minott	MIN	MIN vs. POR	11/08/2024	W	13	2	1	2	50.0	0	1	0.0	0	0	-	0	0	0	0	0	1	0	1	-2	5.0
Donte DiVincenzo	MIN	MIN vs. POR	11/08/2024	W	29	14	4	12	33.3	4	11	36.4	2	2	100	1	2	3	7	1	0	1	1	8	30.1
Jaden McDaniels	MIN	MIN vs. POR	11/08/2024	W	27	5	2	8	25.0	1	2	50.0	0	0	-	0	3	3	2	2	0	0	2	7	17.6
Naz Reid	MIN	MIN vs. POR	11/08/2024	W	22	15	6	11	54.5	3	5	60.0	0	0	-	0	4	4	1	1	0	1	4	20	23.3
Nickeil Alexander-Walker	MIN	MIN vs. POR	11/08/2024	W	27	9	3	4	75.0	1	2	50.0	2	2	100	1	5	6	3	2	0	3	1	12	23.7
Rudy Gobert	MIN	MIN vs. POR	11/08/2024	W	23	8	4	5	80.0	0	0	-	0	0	-	4	11	15	2	0	3	2	5	18	36.0
Julius Randle	MIN	MIN vs. POR	11/08/2024	W	32	22	8	18	44.4	3	6	50.0	3	4	75.0	3	3	6	4	0	1	2	1	15	36.2
Donte DiVincenzo	MIN	MIN @ CHI	11/07/2024	W	27	13	4	12	33.3	3	10	30.0	2	2	100	0	4	4	4	3	1	2	3	19	33.8
Nickeil Alexander-Walker	MIN	MIN @ CHI	11/07/2024	W	22	5	2	5	40.0	1	3	33.3	0	0	-	0	1	1	0	1	0	1	1	-2	8.2
Julius Randle	MIN	MIN @ CHI	11/07/2024	W	35	22	8	15	53.3	1	4	25.0	5	5	100	2	8	10	3	1	0	4	1	21	37.5
Rudy Gobert	MIN	MIN @ CHI	11/07/2024	W	32	21	9	11	81.8	0	0	-	3	3	100	3	6	9	3	0	1	2	4	23	37.3
Mike Conley	MIN	MIN @ CHI	11/07/2024	W	26	14	5	9	55.6	3	6	50.0	1	1	100	0	2	2	11	0	0	0	2	7	32.9
Anthony Edwards	MIN	MIN @ CHI	11/07/2024	W	35	33	13	23	56.5	5	9	55.6	2	2	100	3	5	8	6	0	1	2	2	15	52.6
Jaden McDaniels	MIN	MIN @ CHI	11/07/2024	W	33	19	6	7	85.7	3	3	100	4	4	100	0	2	2	0	0	1	1	1	12	23.4
Naz Reid	MIN	MIN @ CHI	11/07/2024	W	18	4	2	7	28.6	0	3	0.0	0	0	-	1	1	2	1	1	0	0	2	-10	10.9
Julius Randle	MIN	MIN vs. CHA	11/04/2024	W	25	13	4	10	40.0	1	4	25.0	4	6	66.7	3	1	4	4	2	0	1	1	8	28.8
Naz Reid	MIN	MIN vs. CHA	11/04/2024	W	26	25	9	13	69.2	5	7	71.4	2	2	100	2	7	9	2	1	1	1	3	33	43.8
Nickeil Alexander-Walker	MIN	MIN vs. CHA	11/04/2024	W	21	6	1	6	16.7	1	3	33.3	3	4	75.0	0	2	2	3	0	0	2	2	22	10.9
