PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Dalano Banton	POR	POR @ MEM	11/25/2024	L	24	11	4	10	40.0	2	7	28.6	1	2	50.0	0	2	2	2	0	0	3	2	1	13.4
Jabari Walker	POR	POR @ MEM	11/25/2024	L	23	9	4	9	44.4	0	3	0.0	1	1	100	2	4	6	2	1	0	0	2	-8	22.2
Shaedon Sharpe	POR	POR @ HOU	11/23/2024	W	36	24	7	18	38.9	4	9	44.4	6	6	100	1	2	3	1	2	0	2	3	8	33.1
Toumani Camara	POR	POR @ HOU	11/23/2024	W	28	5	2	10	20.0	1	5	20.0	0	2	0.0	1	4	5	1	1	1	2	4	-4	16.5
Jerami Grant	POR	POR @ HOU	11/23/2024	W	33	22	6	12	50.0	4	7	57.1	6	6	100	1	2	3	2	0	1	2	5	5	29.6
Dalano Banton	POR	POR @ HOU	11/23/2024	W	21	7	2	9	22.2	2	5	40.0	1	2	50.0	0	6	6	5	0	1	1	4	6	23.7
Donovan Clingan	POR	POR @ HOU	11/23/2024	W	26	0	0	4	0.0	0	0	-	0	0	-	9	10	19	1	1	3	1	4	3	35.3
Anfernee Simons	POR	POR @ HOU	11/23/2024	W	37	25	10	20	50.0	4	11	36.4	1	1	100	0	4	4	3	0	0	4	4	8	30.3
Deni Avdija	POR	POR @ HOU	11/23/2024	W	33	14	4	8	50.0	2	3	66.7	4	6	66.7	2	8	10	2	1	4	3	1	-2	41.0
Kris Murray	POR	POR @ HOU	11/23/2024	W	14	7	3	7	42.9	1	4	25.0	0	0	-	0	1	1	1	0	1	1	1	4	11.7
Deni Avdija	POR	POR @ HOU	11/22/2024	L	23	13	4	9	44.4	1	3	33.3	4	5	80.0	1	5	6	1	0	0	4	3	-16	17.7
Dalano Banton	POR	POR @ HOU	11/22/2024	L	12	1	0	6	0.0	0	3	0.0	1	2	50.0	0	2	2	2	1	0	2	2	-18	7.4
Shaedon Sharpe	POR	POR @ HOU	11/22/2024	L	23	13	3	9	33.3	1	3	33.3	6	6	100	1	0	1	2	2	0	0	1	-18	23.2
Toumani Camara	POR	POR @ HOU	11/22/2024	L	26	11	4	13	30.8	3	9	33.3	0	0	-	0	3	3	3	1	1	0	2	-4	25.1
Duop Reath	POR	POR @ HOU	11/22/2024	L	12	2	1	3	33.3	0	2	0.0	0	0	-	1	1	2	0	0	0	0	2	-8	4.4
Kris Murray	POR	POR @ HOU	11/22/2024	L	24	10	4	8	50.0	1	4	25.0	1	2	50.0	1	3	4	0	0	0	1	0	-22	13.8
Tazé Moore	POR	POR @ HOU	11/22/2024	L	12	4	1	8	12.5	1	4	25.0	1	2	50.0	2	2	4	1	2	0	1	0	-5	15.3
Rayan Rupert	POR	POR @ HOU	11/22/2024	L	16	5	2	7	28.6	1	4	25.0	0	0	-	2	1	3	0	0	0	3	2	-5	5.6
Donovan Clingan	POR	POR @ HOU	11/22/2024	L	15	9	4	7	57.1	1	3	33.3	0	0	-	3	4	7	1	0	2	2	4	-11	22.9
Jabari Walker	POR	POR @ HOU	11/22/2024	L	12	0	0	3	0.0	0	1	0.0	0	0	-	0	2	2	2	1	0	2	0	-5	6.4
Jerami Grant	POR	POR @ HOU	11/22/2024	L	27	5	2	6	33.3	1	4	25.0	0	0	-	0	3	3	5	0	1	1	1	-10	18.1
Anfernee Simons	POR	POR @ HOU	11/22/2024	L	21	8	2	7	28.6	1	3	33.3	3	3	100	0	2	2	0	1	0	4	1	-4	9.4
Robert Williams III	POR	POR @ HOU	11/22/2024	L	17	7	3	5	60.0	0	0	-	1	2	50.0	2	4	6	0	1	4	0	2	-14	29.2
Donovan Clingan	POR	POR @ OKC	11/20/2024	L	21	10	4	7	57.1	1	1	100	1	4	25.0	5	4	9	0	2	2	1	3	5	31.8
Toumani Camara	POR	POR @ OKC	11/20/2024	L	38	14	5	11	45.5	2	7	28.6	2	2	100	3	6	9	2	0	1	3	3	-5	27.8
Scoot Henderson	POR	POR @ OKC	11/20/2024	L	27	9	3	8	37.5	1	4	25.0	2	2	100	1	2	3	8	0	0	4	1	0	20.6
Shaedon Sharpe	POR	POR @ OKC	11/20/2024	L	38	21	6	16	37.5	4	8	50.0	5	6	83.3	0	4	4	2	0	0	6	3	-8	22.8
Dalano Banton	POR	POR @ OKC	11/20/2024	L	25	10	3	11	27.3	3	8	37.5	1	2	50.0	0	4	4	2	0	3	3	1	-5	23.8
Deni Avdija	POR	POR @ OKC	11/20/2024	L	24	13	4	10	40.0	1	3	33.3	4	7	57.1	2	4	6	1	1	1	1	2	-14	26.7
Robert Williams III	POR	POR @ OKC	11/20/2024	L	24	4	2	4	50.0	0	0	-	0	0	-	3	5	8	2	0	0	1	3	-15	15.6
Jerami Grant	POR	POR @ OKC	11/20/2024	L	39	14	3	10	30.0	3	7	42.9	5	5	100	2	4	6	1	2	0	3	2	-7	25.7
Jerami Grant	POR	POR vs. ATL	11/17/2024	W	28	9	4	10	40.0	1	4	25.0	0	0	-	0	0	0	1	3	2	0	5	-7	25.5
Shaedon Sharpe	POR	POR vs. ATL	11/17/2024	W	32	32	11	21	52.4	3	8	37.5	7	12	58.3	0	2	2	5	3	0	3	3	8	47.9
Robert Williams III	POR	POR vs. ATL	11/17/2024	W	25	14	6	6	100	0	0	-	2	2	100	3	5	8	2	1	1	3	0	20	29.6
Deni Avdija	POR	POR vs. ATL	11/17/2024	W	25	12	4	8	50.0	2	4	50.0	2	2	100	3	5	8	4	2	1	1	1	1	35.6
Dalano Banton	POR	POR vs. ATL	11/17/2024	W	26	23	9	19	47.4	4	8	50.0	1	1	100	1	3	4	4	1	1	5	1	14	34.8
Scoot Henderson	POR	POR vs. ATL	11/17/2024	W	30	6	3	11	27.3	0	4	0.0	0	0	-	1	0	1	10	1	1	4	3	-10	24.2
Rayan Rupert	POR	POR vs. ATL	11/17/2024	W	10	3	1	3	33.3	1	2	50.0	0	0	-	2	1	3	0	0	0	1	1	12	5.6
