PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jamal Shead	TOR	TOR vs. LAL	11/01/2024	L	15	4	2	7	28.6	0	3	0.0	0	0	-	0	1	1	1	0	0	1	2	-6	5.7
RJ Barrett	TOR	TOR vs. LAL	11/01/2024	L	32	33	14	22	63.6	3	5	60.0	2	2	100	1	4	5	12	0	0	4	3	1	53.0
Ochai Agbaji	TOR	TOR vs. LAL	11/01/2024	L	34	8	4	9	44.4	0	3	0.0	0	0	-	0	2	2	3	1	0	0	4	-5	17.9
Davion Mitchell	TOR	TOR vs. LAL	11/01/2024	L	31	10	4	9	44.4	2	6	33.3	0	0	-	0	3	3	5	0	2	3	4	-2	24.1
Ja'Kobe Walter	TOR	TOR vs. LAL	11/01/2024	L	22	5	1	8	12.5	0	3	0.0	3	3	100	2	4	6	1	0	1	0	3	7	16.7
Jonathan Mogbo	TOR	TOR vs. LAL	11/01/2024	L	21	6	2	6	33.3	0	1	0.0	2	3	66.7	4	2	6	3	2	0	0	5	-3	23.7
Chris Boucher	TOR	TOR vs. LAL	11/01/2024	L	14	9	3	6	50.0	0	3	0.0	3	4	75.0	0	2	2	1	0	0	0	3	-13	12.9
Gradey Dick	TOR	TOR vs. LAL	11/01/2024	L	32	31	13	26	50.0	5	11	45.5	0	0	-	2	5	7	3	1	0	1	2	-4	45.9
Jakob Poeltl	TOR	TOR vs. LAL	11/01/2024	L	35	19	9	14	64.3	0	0	-	1	1	100	6	6	12	6	0	3	2	3	-4	49.4
Gradey Dick	TOR	TOR @ CHA	10/30/2024	L	36	30	11	17	64.7	2	6	33.3	6	8	75.0	1	1	2	1	3	0	3	6	12	39.9
Jamison Battle	TOR	TOR @ CHA	10/30/2024	L	14	0	0	2	0.0	0	2	0.0	0	0	-	0	3	3	0	0	0	0	2	-19	3.6
