PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jarred Vanderbilt	LAL	LAL vs. MIN	02/27/2025	W	13	5	2	3	66.7	1	2	50.0	0	2	0.0	0	2	2	1	0	0	0	2	-17	8.9
Jaxson Hayes	LAL	LAL vs. MIN	02/27/2025	W	23	10	3	5	60.0	0	0	-	4	6	66.7	4	3	7	0	1	1	0	3	18	24.4
Dalton Knecht	LAL	LAL vs. MIN	02/27/2025	W	11	0	0	2	0.0	0	1	0.0	0	2	0.0	0	1	1	0	0	0	0	1	-2	1.2
Jordan Goodwin	LAL	LAL vs. MIN	02/27/2025	W	13	7	3	5	60.0	1	2	50.0	0	0	-	0	1	1	1	2	0	1	1	8	14.7
Austin Reaves	LAL	LAL vs. MIN	02/27/2025	W	38	23	5	10	50.0	2	5	40.0	11	12	91.7	3	3	6	5	2	0	4	3	9	39.7
LeBron James	LAL	LAL vs. MIN	02/27/2025	W	37	33	11	21	52.4	4	9	44.4	7	10	70.0	5	12	17	6	1	1	4	1	12	64.4
Gabe Vincent	LAL	LAL vs. MIN	02/27/2025	W	20	4	1	6	16.7	0	5	0.0	2	2	100	0	1	1	0	0	0	0	1	-5	5.2
Rui Hachimura	LAL	LAL vs. MIN	02/27/2025	W	18	5	2	6	33.3	1	4	25.0	0	0	-	1	2	3	2	0	0	0	0	21	11.6
Luka Dončić	LAL	LAL vs. MIN	02/27/2025	W	36	21	6	20	30.0	1	9	11.1	8	12	66.7	2	11	13	5	0	0	3	2	0	41.1
Dorian Finney-Smith	LAL	LAL vs. MIN	02/27/2025	W	31	3	1	4	25.0	1	4	25.0	0	0	-	1	0	1	1	1	0	0	4	1	8.7
Dalton Knecht	LAL	LAL vs. DAL	02/25/2025	W	10	5	2	5	40.0	1	4	25.0	0	0	-	0	0	0	0	0	0	0	0	0	5.0
Austin Reaves	LAL	LAL vs. DAL	02/25/2025	W	38	20	5	12	41.7	3	8	37.5	7	8	87.5	0	3	3	5	0	0	1	2	16	30.1
Jaxson Hayes	LAL	LAL vs. DAL	02/25/2025	W	17	8	4	5	80.0	0	0	-	0	0	-	1	7	8	0	0	2	1	3	8	22.6
Rui Hachimura	LAL	LAL vs. DAL	02/25/2025	W	38	15	6	12	50.0	2	6	33.3	1	2	50.0	1	5	6	0	0	2	1	1	19	27.2
LeBron James	LAL	LAL vs. DAL	02/25/2025	W	37	27	11	17	64.7	2	4	50.0	3	4	75.0	3	9	12	3	1	0	6	2	-5	42.9
Dorian Finney-Smith	LAL	LAL vs. DAL	02/25/2025	W	28	2	1	6	16.7	0	3	0.0	0	0	-	4	4	8	2	2	1	1	0	-1	22.6
Gabe Vincent	LAL	LAL vs. DAL	02/25/2025	W	16	2	1	6	16.7	0	4	0.0	0	0	-	0	0	0	0	1	0	1	1	-2	4.0
Luka Dončić	LAL	LAL vs. DAL	02/25/2025	W	35	19	6	17	35.3	1	7	14.3	6	8	75.0	2	13	15	12	3	2	2	2	8	68.0
Jarred Vanderbilt	LAL	LAL vs. DAL	02/25/2025	W	14	8	3	5	60.0	2	3	66.7	0	0	-	1	2	3	2	0	0	0	2	-1	14.6
Dorian Finney-Smith	LAL	LAL @ DEN	02/22/2025	W	27	3	1	5	20.0	1	4	25.0	0	0	-	1	3	4	0	2	0	1	2	21	12.8
Luka Dončić	LAL	LAL @ DEN	02/22/2025	W	31	32	10	22	45.5	4	9	44.4	8	8	100	1	9	10	7	4	1	1	0	20	68.5
Rui Hachimura	LAL	LAL @ DEN	02/22/2025	W	36	21	7	12	58.3	4	9	44.4	3	4	75.0	0	0	0	4	1	0	0	2	14	30.0
Jaxson Hayes	LAL	LAL @ DEN	02/22/2025	W	25	4	2	3	66.7	0	0	-	0	0	-	1	3	4	1	1	1	1	3	8	15.3
Austin Reaves	LAL	LAL @ DEN	02/22/2025	W	33	23	7	13	53.8	4	7	57.1	5	6	83.3	1	3	4	7	0	1	2	3	13	39.3
Jordan Goodwin	LAL	LAL @ DEN	02/22/2025	W	11	5	2	3	66.7	1	2	50.0	0	0	-	1	0	1	0	2	1	0	0	6	15.2
Gabe Vincent	LAL	LAL @ DEN	02/22/2025	W	19	3	1	4	25.0	1	4	25.0	0	0	-	0	2	2	1	1	0	0	2	17	9.9
LeBron James	LAL	LAL @ DEN	02/22/2025	W	33	25	11	19	57.9	1	4	25.0	2	3	66.7	2	7	9	5	1	3	1	2	9	54.3
