PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Nic Claxton	BKN	BKN @ DEN	01/10/2025	L	27	10	5	8	62.5	0	0	-	0	2	0.0	1	5	6	1	3	2	1	2	-26	32.7
Ziaire Williams	BKN	BKN @ DEN	01/10/2025	L	23	10	3	8	37.5	2	6	33.3	2	4	50.0	2	3	5	3	2	0	2	2	-16	24.5
Jalen Wilson	BKN	BKN @ DEN	01/10/2025	L	17	0	0	5	0.0	0	4	0.0	0	0	-	0	3	3	1	0	0	3	5	-18	2.1
Noah Clowney	BKN	BKN @ DEN	01/10/2025	L	30	14	3	9	33.3	1	5	20.0	7	7	100	1	4	5	2	1	0	0	2	-25	26.0
Reece Beekman	BKN	BKN vs. DET	01/08/2025	L	24	2	1	6	16.7	0	0	-	0	0	-	0	1	1	5	2	1	1	1	-5	18.7
Nic Claxton	BKN	BKN vs. DET	01/08/2025	L	30	14	6	11	54.5	0	1	0.0	2	2	100	2	4	6	3	1	3	0	5	-11	37.7
Ziaire Williams	BKN	BKN vs. DET	01/08/2025	L	28	11	4	13	30.8	1	7	14.3	2	2	100	1	4	5	3	1	0	4	4	-14	20.5
Jalen Wilson	BKN	BKN vs. DET	01/08/2025	L	32	7	2	7	28.6	1	6	16.7	2	2	100	1	1	2	2	1	0	2	0	-1	13.4
Tyrese Martin	BKN	BKN vs. DET	01/08/2025	L	33	12	4	12	33.3	4	9	44.4	0	2	0.0	2	8	10	4	1	0	4	0	-17	29.0
Noah Clowney	BKN	BKN vs. DET	01/08/2025	L	37	29	9	20	45.0	5	11	45.5	6	6	100	0	6	6	3	2	0	1	1	-12	45.7
Keon Johnson	BKN	BKN vs. DET	01/08/2025	L	28	10	3	10	30.0	2	4	50.0	2	2	100	0	1	1	3	1	0	2	4	-8	16.7
Tosan Evbuomwan	BKN	BKN vs. DET	01/08/2025	L	29	13	4	7	57.1	0	1	0.0	5	5	100	3	4	7	1	1	0	1	0	-7	24.9
Tosan Evbuomwan	BKN	BKN vs. IND	01/06/2025	L	24	8	4	7	57.1	0	1	0.0	0	2	0.0	0	6	6	1	0	1	2	2	2	17.7
Reece Beekman	BKN	BKN vs. IND	01/06/2025	L	18	9	4	9	44.4	1	2	50.0	0	0	-	0	0	0	0	0	0	0	0	3	9.0
Jalen Wilson	BKN	BKN vs. IND	01/06/2025	L	31	8	4	11	36.4	0	4	0.0	0	0	-	4	0	4	3	0	0	1	1	-1	16.3
Keon Johnson	BKN	BKN vs. IND	01/06/2025	L	32	12	4	10	40.0	2	3	66.7	2	2	100	1	3	4	5	4	0	5	3	-22	31.3
