PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jordan Hawkins	NOP	NOP vs. IND	11/01/2024	W	37	23	7	17	41.2	2	8	25.0	7	8	87.5	0	4	4	1	0	0	0	1	8	29.3
Brandon Boston	NOP	NOP vs. IND	11/01/2024	W	23	14	6	9	66.7	2	4	50.0	0	0	-	0	2	2	2	2	0	0	2	-5	25.4
Zion Williamson	NOP	NOP vs. IND	11/01/2024	W	37	34	14	20	70.0	1	2	50.0	5	8	62.5	1	5	6	10	2	0	3	3	17	59.2
Daniel Theis	NOP	NOP vs. IND	11/01/2024	W	13	3	1	3	33.3	1	1	100	0	0	-	2	3	5	1	0	0	0	0	12	10.5
Brandon Ingram	NOP	NOP vs. IND	11/01/2024	W	35	26	10	25	40.0	3	8	37.5	3	3	100	2	4	6	7	1	2	2	3	17	50.7
Yves Missi	NOP	NOP vs. IND	11/01/2024	W	26	4	2	5	40.0	0	0	-	0	0	-	6	4	10	0	0	1	0	2	8	19.0
Javonte Green	NOP	NOP vs. IND	11/01/2024	W	19	7	3	4	75.0	1	1	100	0	0	-	0	4	4	0	1	1	0	0	-5	17.8
Jose Alvarado	NOP	NOP vs. IND	11/01/2024	W	32	12	5	12	41.7	2	5	40.0	0	0	-	1	5	6	7	2	0	0	4	13	35.7
Jordan Hawkins	NOP	NOP @ GSW	10/30/2024	L	39	23	9	21	42.9	4	14	28.6	1	2	50.0	1	3	4	1	0	0	2	3	-14	27.3
Zion Williamson	NOP	NOP @ GSW	10/30/2024	L	33	12	5	20	25.0	0	1	0.0	2	7	28.6	6	6	12	4	0	1	4	3	-16	31.4
Javonte Green	NOP	NOP @ GSW	10/30/2024	L	26	5	1	5	20.0	1	4	25.0	2	2	100	2	3	5	2	3	2	1	1	-4	28.0
Jamal Cain	NOP	NOP @ GSW	10/30/2024	L	24	7	3	4	75.0	0	1	0.0	1	2	50.0	1	1	2	1	1	1	1	4	0	15.9
Brandon Boston	NOP	NOP @ GSW	10/30/2024	L	10	1	0	3	0.0	0	1	0.0	1	2	50.0	0	3	3	2	2	0	1	0	6	12.6
