PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Bradley Beal	PHX	PHX @ IND	01/04/2025	L	33	8	3	12	25.0	2	3	66.7	0	0	-	2	1	3	3	1	1	1	3	-21	21.1
Kevin Durant	PHX	PHX @ IND	01/04/2025	L	38	25	9	14	64.3	1	3	33.3	6	6	100	0	7	7	7	0	1	5	1	-22	41.9
Devin Booker	PHX	PHX @ IND	01/04/2025	L	36	20	7	15	46.7	2	5	40.0	4	5	80.0	0	8	8	9	0	0	1	3	-16	42.1
Ryan Dunn	PHX	PHX @ IND	01/04/2025	L	30	13	6	11	54.5	1	4	25.0	0	0	-	1	3	4	1	0	1	0	1	-2	22.3
Kevin Durant	PHX	PHX vs. MEM	12/31/2024	L	39	29	11	19	57.9	2	5	40.0	5	7	71.4	1	9	10	6	1	2	3	2	-4	56.0
Bradley Beal	PHX	PHX vs. MEM	12/31/2024	L	12	3	1	5	20.0	0	1	0.0	1	2	50.0	0	1	1	2	1	0	1	1	-10	9.2
Tyus Jones	PHX	PHX vs. MEM	12/31/2024	L	30	21	7	15	46.7	2	5	40.0	5	6	83.3	1	3	4	2	3	0	5	3	-10	32.8
Devin Booker	PHX	PHX vs. MEM	12/31/2024	L	30	16	4	20	20.0	2	8	25.0	6	6	100	1	3	4	9	1	0	3	1	-1	34.3
Josh Okogie	PHX	PHX vs. MEM	12/31/2024	L	28	9	4	7	57.1	1	4	25.0	0	1	0.0	0	2	2	0	0	1	1	4	0	13.4
Ryan Dunn	PHX	PHX vs. MEM	12/31/2024	L	35	8	3	7	42.9	2	5	40.0	0	0	-	3	6	9	3	2	2	0	3	4	35.3
Monté Morris	PHX	PHX vs. MEM	12/31/2024	L	20	12	5	8	62.5	0	1	0.0	2	3	66.7	1	2	3	2	1	0	1	2	5	20.6
Oso Ighodaro	PHX	PHX vs. MEM	12/31/2024	L	17	2	1	4	25.0	0	0	-	0	0	-	1	1	2	1	0	2	3	5	2	8.9
Mason Plumlee	PHX	PHX vs. MEM	12/31/2024	L	27	12	6	6	100	0	0	-	0	0	-	2	6	8	3	0	3	0	4	-7	35.1
Bradley Beal	PHX	PHX @ GSW	12/28/2024	L	40	28	12	24	50.0	4	11	36.4	0	0	-	1	4	5	2	1	2	0	3	-10	46.0
Ryan Dunn	PHX	PHX @ GSW	12/28/2024	L	27	15	6	12	50.0	1	6	16.7	2	2	100	2	2	4	1	0	2	0	2	6	27.3
Oso Ighodaro	PHX	PHX @ GSW	12/28/2024	L	20	2	1	4	25.0	0	0	-	0	0	-	2	4	6	1	2	0	0	1	7	16.7
