PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Nikola Vučević	CHI	CHI vs. MEM	11/23/2024	L	28	26	9	14	64.3	2	4	50.0	6	6	100	4	4	8	3	1	0	5	3	-12	38.1
Ayo Dosunmu	CHI	CHI vs. MEM	11/23/2024	L	29	8	3	7	42.9	2	4	50.0	0	2	0.0	0	1	1	5	0	0	1	2	-25	15.7
Talen Horton-Tucker	CHI	CHI vs. MEM	11/23/2024	L	18	10	4	7	57.1	1	3	33.3	1	2	50.0	0	2	2	5	0	1	1	0	3	21.9
Coby White	CHI	CHI vs. ATL	11/22/2024	W	37	20	6	16	37.5	3	12	25.0	5	6	83.3	1	5	6	9	2	0	0	1	18	46.7
Jalen Smith	CHI	CHI vs. ATL	11/22/2024	W	15	13	4	5	80.0	4	5	80.0	1	2	50.0	1	4	5	0	0	2	0	0	9	25.0
Ayo Dosunmu	CHI	CHI vs. ATL	11/22/2024	W	38	20	8	10	80.0	2	3	66.7	2	2	100	1	2	3	8	2	0	2	3	1	39.6
Dalen Terry	CHI	CHI vs. ATL	11/22/2024	W	22	12	2	4	50.0	2	2	100	6	6	100	0	1	1	4	2	0	2	1	9	23.2
Matas Buzelis	CHI	CHI vs. ATL	11/22/2024	W	20	9	3	8	37.5	1	4	25.0	2	2	100	0	4	4	0	1	2	3	4	7	19.8
Nikola Vučević	CHI	CHI vs. ATL	11/22/2024	W	33	18	7	14	50.0	2	5	40.0	2	2	100	1	12	13	3	1	4	4	1	5	49.1
Zach LaVine	CHI	CHI vs. ATL	11/22/2024	W	34	26	11	18	61.1	4	8	50.0	0	0	-	0	3	3	4	0	0	6	2	5	29.6
Josh Giddey	CHI	CHI vs. ATL	11/22/2024	W	33	18	8	10	80.0	1	3	33.3	1	1	100	1	5	6	8	0	2	2	3	19	41.2
Josh Giddey	CHI	CHI @ MIL	11/20/2024	L	26	5	2	9	22.2	1	4	25.0	0	0	-	2	2	4	3	0	0	2	1	-15	12.3
Jalen Smith	CHI	CHI @ MIL	11/20/2024	L	12	5	2	5	40.0	1	3	33.3	0	0	-	0	1	1	2	0	0	1	2	-12	8.2
Torrey Craig	CHI	CHI @ MIL	11/20/2024	L	28	15	6	10	60.0	3	7	42.9	0	0	-	2	4	6	2	1	1	0	2	-2	31.2
Zach LaVine	CHI	CHI @ MIL	11/20/2024	L	33	27	9	15	60.0	4	7	57.1	5	5	100	0	5	5	6	0	0	4	2	-10	38.0
