PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jericho Sims	NYK	NYK vs. IND	10/25/2024	W	15	2	1	1	100	0	0	-	0	0	-	0	2	2	0	0	0	0	1	8	4.4
Jalen Brunson	NYK	NYK vs. IND	10/25/2024	W	30	26	10	19	52.6	3	5	60.0	3	4	75.0	2	3	5	5	0	0	1	1	36	38.5
Josh Hart	NYK	NYK vs. IND	10/25/2024	W	37	20	8	15	53.3	1	6	16.7	3	4	75.0	3	7	10	3	1	0	3	1	35	36.5
Karl-Anthony Towns	NYK	NYK vs. IND	10/25/2024	W	32	21	5	11	45.5	2	2	100	9	10	90.0	4	11	15	0	1	2	0	2	17	48.0
Jericho Sims	NYK	NYK @ BOS	10/22/2024	L	24	4	2	3	66.7	0	0	-	0	0	-	3	6	9	1	0	2	1	0	-5	21.3
Miles McBride	NYK	NYK @ BOS	10/22/2024	L	26	22	8	10	80.0	4	5	80.0	2	3	66.7	0	0	0	2	0	0	1	1	-18	24.0
Mikal Bridges	NYK	NYK @ BOS	10/22/2024	L	35	16	7	13	53.8	2	7	28.6	0	1	0.0	0	0	0	2	0	0	1	0	-33	18.0
OG Anunoby	NYK	NYK @ BOS	10/22/2024	L	34	4	1	7	14.3	0	4	0.0	2	2	100	0	5	5	3	1	0	0	3	-21	17.5
Cameron Payne	NYK	NYK @ BOS	10/22/2024	L	21	11	5	10	50.0	1	4	25.0	0	0	-	1	2	3	4	1	0	1	3	0	22.6
Pacome Dadiet	NYK	NYK @ BOS	10/22/2024	L	13	3	1	3	33.3	1	2	50.0	0	0	-	0	1	1	0	0	0	0	1	10	4.2
Jalen Brunson	NYK	NYK @ BOS	10/22/2024	L	25	22	9	14	64.3	1	2	50.0	3	3	100	0	1	1	2	0	0	4	3	-23	22.2
Josh Hart	NYK	NYK @ BOS	10/22/2024	L	25	12	4	6	66.7	0	2	0.0	4	6	66.7	1	3	4	3	0	0	1	0	-23	20.3
Karl-Anthony Towns	NYK	NYK @ BOS	10/22/2024	L	24	12	5	9	55.6	1	2	50.0	1	1	100	0	7	7	3	0	0	0	1	-18	24.9
