PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Kevon Looney	GSW	GSW @ PHX	11/30/2024	L	16	9	4	4	100	0	0	-	1	1	100	2	4	6	1	0	0	0	2	-1	17.7
Buddy Hield	GSW	GSW @ PHX	11/30/2024	L	16	11	3	7	42.9	2	4	50.0	3	3	100	0	1	1	1	1	0	0	0	-15	16.7
Lindy Waters III	GSW	GSW @ PHX	11/30/2024	L	13	3	1	3	33.3	1	3	33.3	0	0	-	0	3	3	1	0	0	0	1	-8	8.1
Gary Payton II	GSW	GSW @ PHX	11/30/2024	L	12	0	0	3	0.0	0	1	0.0	0	0	-	1	2	3	0	0	0	0	0	-12	3.6
Jonathan Kuminga	GSW	GSW @ PHX	11/30/2024	L	19	12	4	12	33.3	0	3	0.0	4	6	66.7	0	2	2	1	1	0	0	4	-12	18.9
Trayce Jackson-Davis	GSW	GSW @ PHX	11/30/2024	L	15	2	1	5	20.0	0	0	-	0	0	-	4	2	6	2	0	3	1	1	-3	20.2
Brandin Podziemski	GSW	GSW @ PHX	11/30/2024	L	33	12	4	8	50.0	2	4	50.0	2	2	100	0	7	7	4	1	1	1	1	7	31.4
Stephen Curry	GSW	GSW @ PHX	11/30/2024	L	32	23	8	21	38.1	3	10	30.0	4	5	80.0	1	6	7	4	0	0	0	1	4	37.4
Draymond Green	GSW	GSW @ PHX	11/30/2024	L	31	13	5	8	62.5	2	5	40.0	1	1	100	0	2	2	7	2	1	4	3	6	30.9
Andrew Wiggins	GSW	GSW vs. OKC	11/27/2024	L	35	16	4	16	25.0	3	8	37.5	5	7	71.4	3	2	5	3	1	1	1	1	-4	31.5
Lindy Waters III	GSW	GSW vs. OKC	11/27/2024	L	24	4	1	7	14.3	1	7	14.3	1	2	50.0	1	4	5	1	1	1	0	3	-9	17.5
Draymond Green	GSW	GSW vs. OKC	11/27/2024	L	32	10	4	11	36.4	2	8	25.0	0	0	-	3	11	14	6	1	2	3	1	5	41.8
Kevon Looney	GSW	GSW vs. OKC	11/27/2024	L	12	3	1	5	20.0	0	0	-	1	2	50.0	5	4	9	1	0	0	1	2	-1	14.3
Jonathan Kuminga	GSW	GSW vs. OKC	11/27/2024	L	28	19	8	21	38.1	3	10	30.0	0	1	0.0	1	3	4	2	2	0	2	3	2	30.8
Brandin Podziemski	GSW	GSW vs. OKC	11/27/2024	L	30	12	4	10	40.0	1	4	25.0	3	3	100	2	6	8	5	0	1	2	0	-6	30.1
Kyle Anderson	GSW	GSW vs. OKC	11/27/2024	L	17	10	4	8	50.0	1	2	50.0	1	2	50.0	0	2	2	3	1	0	0	2	-6	19.9
Buddy Hield	GSW	GSW vs. OKC	11/27/2024	L	23	17	5	8	62.5	5	8	62.5	2	2	100	0	3	3	0	1	0	2	6	6	21.6
Pat Spencer	GSW	GSW vs. OKC	11/27/2024	L	15	6	2	5	40.0	0	0	-	2	2	100	2	2	4	3	0	0	2	1	9	13.3
Moses Moody	GSW	GSW vs. OKC	11/27/2024	L	13	0	0	4	0.0	0	3	0.0	0	0	-	1	1	2	1	0	0	1	2	0	2.9
Draymond Green	GSW	GSW vs. BKN	11/25/2024	L	29	6	2	6	33.3	1	3	33.3	1	4	25.0	0	6	6	7	0	0	2	3	1	21.7
Andrew Wiggins	GSW	GSW vs. BKN	11/25/2024	L	33	18	7	13	53.8	2	4	50.0	2	3	66.7	2	3	5	1	0	0	1	1	-8	24.5
Stephen Curry	GSW	GSW vs. BKN	11/25/2024	L	29	28	8	17	47.1	8	16	50.0	4	4	100	0	4	4	7	1	0	3	0	-4	43.3
Kevon Looney	GSW	GSW vs. BKN	11/25/2024	L	13	4	2	3	66.7	0	0	-	0	2	0.0	1	3	4	0	2	0	1	3	7	13.8
Buddy Hield	GSW	GSW vs. BKN	11/25/2024	L	17	9	3	12	25.0	2	8	25.0	1	1	100	1	2	3	1	2	0	0	1	-2	20.1
Moses Moody	GSW	GSW vs. BKN	11/25/2024	L	16	15	6	8	75.0	3	5	60.0	0	0	-	1	1	2	1	0	2	0	2	1	24.9
Gary Payton II	GSW	GSW vs. BKN	11/25/2024	L	22	8	4	9	44.4	0	2	0.0	0	0	-	4	5	9	4	2	0	0	2	-5	30.8
Brandin Podziemski	GSW	GSW vs. BKN	11/25/2024	L	23	7	2	5	40.0	1	3	33.3	2	2	100	1	0	1	6	0	1	0	2	-10	20.2
