PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jeremy Sochan	SAS	SAS vs. MIN	11/02/2024	W	33	19	7	10	70.0	1	2	50.0	4	5	80.0	1	9	10	4	1	1	3	4	5	40.0
Stephon Castle	SAS	SAS vs. MIN	11/02/2024	W	15	3	1	5	20.0	1	3	33.3	0	2	0.0	0	3	3	0	0	0	0	1	3	6.6
Malaki Branham	SAS	SAS vs. MIN	11/02/2024	W	14	6	2	4	50.0	0	2	0.0	2	2	100	0	2	2	1	0	0	2	1	3	7.9
Keldon Johnson	SAS	SAS vs. MIN	11/02/2024	W	29	25	10	17	58.8	3	8	37.5	2	2	100	2	6	8	0	2	0	0	1	10	40.6
Zach Collins	SAS	SAS vs. MIN	11/02/2024	W	13	7	2	3	66.7	1	2	50.0	2	2	100	0	1	1	5	1	1	2	2	4	19.7
Victor Wembanyama	SAS	SAS vs. MIN	11/02/2024	W	31	17	7	15	46.7	1	7	14.3	2	2	100	1	5	6	3	1	2	3	4	13	34.7
Keldon Johnson	SAS	SAS @ UTA	10/31/2024	W	28	13	3	10	30.0	1	6	16.7	6	7	85.7	2	2	4	0	1	0	2	2	6	18.8
Zach Collins	SAS	SAS @ UTA	10/31/2024	W	11	0	0	3	0.0	0	1	0.0	0	0	-	1	1	2	0	0	0	1	1	-21	1.4
Harrison Barnes	SAS	SAS @ UTA	10/31/2024	W	24	8	2	6	33.3	0	3	0.0	4	4	100	0	2	2	0	0	1	0	0	13	13.4
Malaki Branham	SAS	SAS @ UTA	10/31/2024	W	17	6	1	5	20.0	1	2	50.0	3	4	75.0	0	2	2	1	3	0	1	1	-13	17.9
Jeremy Sochan	SAS	SAS @ UTA	10/31/2024	W	31	11	5	13	38.5	1	4	25.0	0	2	0.0	2	3	5	3	2	1	1	2	4	29.5
Chris Paul	SAS	SAS @ UTA	10/31/2024	W	32	19	8	13	61.5	3	7	42.9	0	0	-	0	7	7	10	2	0	1	2	37	47.4
Sandro Mamukelashvili	SAS	SAS @ UTA	10/31/2024	W	11	10	4	5	80.0	1	2	50.0	1	1	100	0	1	1	0	0	0	0	0	3	11.2
Victor Wembanyama	SAS	SAS @ UTA	10/31/2024	W	34	25	9	20	45.0	4	13	30.8	3	3	100	2	7	9	7	5	5	3	3	43	73.3
Stephon Castle	SAS	SAS @ UTA	10/31/2024	W	21	8	3	8	37.5	1	2	50.0	1	2	50.0	2	2	4	1	1	0	0	4	3	17.3
Julian Champagnie	SAS	SAS @ UTA	10/31/2024	W	25	6	3	7	42.9	0	1	0.0	0	0	-	2	4	6	2	3	0	0	0	27	25.2
Chris Paul	SAS	SAS @ OKC	10/30/2024	L	26	14	5	9	55.6	3	7	42.9	1	1	100	1	4	5	9	1	1	3	1	-9	36.5
Zach Collins	SAS	SAS @ OKC	10/30/2024	L	12	3	1	3	33.3	1	2	50.0	0	0	-	2	2	4	1	0	1	2	1	-10	10.3
Keldon Johnson	SAS	SAS @ OKC	10/30/2024	L	29	9	4	11	36.4	1	5	20.0	0	0	-	1	6	7	2	2	0	3	1	-5	23.4
Julian Champagnie	SAS	SAS @ OKC	10/30/2024	L	20	3	1	5	20.0	1	4	25.0	0	0	-	0	3	3	0	1	0	3	0	-17	6.6
Malaki Branham	SAS	SAS @ OKC	10/30/2024	L	20	15	6	11	54.5	3	4	75.0	0	0	-	0	3	3	0	0	0	1	0	-9	17.6
Blake Wesley	SAS	SAS @ OKC	10/30/2024	L	13	5	2	5	40.0	0	2	0.0	1	2	50.0	0	1	1	0	0	0	2	0	3	4.2
Jeremy Sochan	SAS	SAS @ OKC	10/30/2024	L	31	17	7	16	43.8	0	1	0.0	3	4	75.0	3	6	9	4	1	0	1	3	-7	35.8
Harrison Barnes	SAS	SAS @ OKC	10/30/2024	L	30	18	7	12	58.3	2	3	66.7	2	2	100	4	0	4	1	1	0	1	0	-8	26.3
Victor Wembanyama	SAS	SAS @ OKC	10/30/2024	L	27	6	1	5	20.0	0	3	0.0	4	4	100	1	7	8	2	0	3	4	0	-4	23.6
