PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Kel'el Ware	MIA	MIA @ SAC	01/06/2025	L	13	6	2	3	66.7	0	1	0.0	2	4	50.0	0	3	3	1	0	1	0	3	-2	14.1
Nikola Jović	MIA	MIA @ SAC	01/06/2025	L	21	12	3	8	37.5	0	4	0.0	6	6	100	1	2	3	0	1	1	0	1	0	21.6
Duncan Robinson	MIA	MIA @ SAC	01/06/2025	L	25	8	3	8	37.5	2	7	28.6	0	0	-	0	2	2	4	0	0	2	1	-2	14.4
Kel'el Ware	MIA	MIA vs. UTA	01/04/2025	L	22	12	5	9	55.6	2	3	66.7	0	0	-	0	4	4	1	2	0	2	0	-12	22.3
Keshad Johnson	MIA	MIA vs. UTA	01/04/2025	L	20	7	3	6	50.0	0	2	0.0	1	4	25.0	1	3	4	1	1	1	1	2	-9	18.3
Pelle Larsson	MIA	MIA vs. UTA	01/04/2025	L	10	1	0	0	-	0	0	-	1	2	50.0	1	1	2	2	0	1	0	2	-3	9.4
Tyler Herro	MIA	MIA vs. UTA	01/04/2025	L	29	15	4	12	33.3	1	8	12.5	6	6	100	0	4	4	6	1	0	3	1	-28	28.8
Haywood Highsmith	MIA	MIA vs. UTA	01/04/2025	L	16	2	1	2	50.0	0	0	-	0	0	-	2	1	3	0	1	1	1	3	-11	10.6
Duncan Robinson	MIA	MIA vs. UTA	01/04/2025	L	22	16	6	12	50.0	3	9	33.3	1	1	100	0	2	2	2	0	0	0	1	-24	21.4
Josh Christopher	MIA	MIA vs. UTA	01/04/2025	L	14	5	2	2	100	0	0	-	1	2	50.0	0	0	0	3	0	1	2	1	-3	10.5
Nikola Jović	MIA	MIA vs. UTA	01/04/2025	L	24	17	7	14	50.0	3	5	60.0	0	0	-	0	1	1	3	2	2	0	1	-20	34.7
Jaime Jaquez Jr.	MIA	MIA vs. UTA	01/04/2025	L	34	13	3	6	50.0	0	1	0.0	7	9	77.8	0	2	2	4	1	0	2	1	-27	22.4
Bam Adebayo	MIA	MIA vs. UTA	01/04/2025	L	26	4	0	6	0.0	0	1	0.0	4	6	66.7	1	7	8	2	1	1	3	1	-24	19.6
Terry Rozier	MIA	MIA vs. UTA	01/04/2025	L	18	8	4	9	44.4	0	5	0.0	0	0	-	0	1	1	0	0	0	1	1	-15	8.2
Terry Rozier	MIA	MIA vs. IND	01/02/2025	L	30	16	6	12	50.0	0	3	0.0	4	4	100	0	5	5	7	0	0	3	3	-3	29.5
Tyler Herro	MIA	MIA vs. IND	01/02/2025	L	36	17	6	12	50.0	3	7	42.9	2	2	100	0	3	3	3	0	0	3	2	-4	22.1
Jaime Jaquez Jr.	MIA	MIA vs. IND	01/02/2025	L	15	0	0	3	0.0	0	0	-	0	0	-	1	3	4	5	1	0	0	1	6	15.3
Kel'el Ware	MIA	MIA vs. IND	01/02/2025	L	21	25	9	11	81.8	3	4	75.0	4	5	80.0	0	0	0	1	1	3	1	2	4	37.5
Keshad Johnson	MIA	MIA vs. IND	01/02/2025	L	12	5	2	2	100	1	1	100	0	0	-	0	6	6	1	0	3	1	1	11	21.7
Bam Adebayo	MIA	MIA vs. IND	01/02/2025	L	25	20	8	12	66.7	0	1	0.0	4	6	66.7	3	5	8	2	1	0	1	0	-13	34.6
Jimmy Butler III	MIA	MIA vs. IND	01/02/2025	L	27	9	3	6	50.0	1	2	50.0	2	2	100	0	2	2	4	2	0	1	0	-27	22.4
Duncan Robinson	MIA	MIA vs. IND	01/02/2025	L	18	6	2	5	40.0	2	4	50.0	0	0	-	0	1	1	4	0	0	1	0	-16	12.2
Haywood Highsmith	MIA	MIA vs. IND	01/02/2025	L	18	6	3	4	75.0	0	1	0.0	0	0	-	1	3	4	2	0	0	1	3	-15	12.8
