PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Derrick Jones Jr.	LAC	LAC @ IND	02/23/2025	L	19	6	3	9	33.3	0	5	0.0	0	0	-	0	0	0	0	1	0	1	1	-17	8.0
Kris Dunn	LAC	LAC @ IND	02/23/2025	L	27	4	2	7	28.6	0	5	0.0	0	0	-	2	3	5	1	1	1	2	2	-21	15.5
James Harden	LAC	LAC @ IND	02/23/2025	L	35	31	9	17	52.9	6	13	46.2	7	9	77.8	0	7	7	11	3	2	5	1	-17	65.9
James Harden	LAC	LAC @ MIL	02/20/2025	L	39	24	8	21	38.1	2	10	20.0	6	7	85.7	2	3	5	8	1	1	5	4	-2	43.0
Amir Coffey	LAC	LAC @ MIL	02/20/2025	L	30	8	3	7	42.9	0	1	0.0	2	2	100	0	2	2	0	0	0	1	5	2	9.4
Derrick Jones Jr.	LAC	LAC @ MIL	02/20/2025	L	20	4	2	4	50.0	0	1	0.0	0	0	-	1	1	2	0	0	0	1	3	-10	5.4
Ben Simmons	LAC	LAC @ MIL	02/20/2025	L	20	6	3	3	100	0	0	-	0	0	-	1	4	5	4	1	1	0	3	-9	24.0
Bogdan Bogdanović	LAC	LAC @ MIL	02/20/2025	L	20	15	5	10	50.0	4	7	57.1	1	2	50.0	0	2	2	5	2	0	1	3	-11	29.9
Kawhi Leonard	LAC	LAC @ MIL	02/20/2025	L	32	25	9	22	40.9	4	8	50.0	3	3	100	0	4	4	4	2	0	1	3	4	40.8
Nicolas Batum	LAC	LAC @ MIL	02/20/2025	L	11	3	1	3	33.3	1	2	50.0	0	0	-	0	1	1	1	1	0	0	0	2	8.7
Ivica Zubac	LAC	LAC @ MIL	02/20/2025	L	37	20	8	13	61.5	0	0	-	4	5	80.0	3	12	15	1	1	4	2	2	-8	52.5
Kris Dunn	LAC	LAC @ MIL	02/20/2025	L	31	5	2	5	40.0	1	1	100	0	0	-	4	3	7	5	6	1	0	4	2	41.9
Nicolas Batum	LAC	LAC @ UTA	02/13/2025	W	30	6	2	5	40.0	2	4	50.0	0	0	-	2	3	5	0	0	1	0	2	4	15.0
Ben Simmons	LAC	LAC @ UTA	02/13/2025	W	27	12	4	5	80.0	0	0	-	4	4	100	0	7	7	6	3	1	0	1	-1	41.4
Kris Dunn	LAC	LAC @ UTA	02/13/2025	W	38	4	2	6	33.3	0	1	0.0	0	0	-	3	4	7	6	3	0	2	4	6	28.4
