PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Dereck Lively II	DAL	DAL @ OKC	12/10/2024	L	31	5	2	4	50.0	0	0	-	1	2	50.0	4	9	13	5	0	1	2	1	-12	29.1
Kyrie Irving	DAL	DAL @ TOR	12/07/2024	W	39	29	9	14	64.3	6	9	66.7	5	5	100	0	6	6	4	2	1	3	2	6	48.2
P.J. Washington	DAL	DAL @ TOR	12/07/2024	W	34	13	4	12	33.3	0	6	0.0	5	6	83.3	1	4	5	1	1	1	2	0	1	24.5
Daniel Gafford	DAL	DAL @ TOR	12/07/2024	W	21	10	5	6	83.3	0	0	-	0	0	-	3	3	6	0	1	3	4	2	4	25.2
Quentin Grimes	DAL	DAL @ TOR	12/07/2024	W	17	0	0	2	0.0	0	2	0.0	0	0	-	0	2	2	1	0	0	1	0	6	2.9
Klay Thompson	DAL	DAL @ TOR	12/07/2024	W	25	20	8	16	50.0	3	9	33.3	1	2	50.0	2	3	5	0	1	0	3	2	-4	26.0
Spencer Dinwiddie	DAL	DAL @ TOR	12/07/2024	W	24	11	1	6	16.7	1	4	25.0	8	8	100	1	1	2	0	0	0	0	2	3	13.4
Luka Dončić	DAL	DAL @ TOR	12/07/2024	W	38	30	9	20	45.0	6	13	46.2	6	6	100	0	13	13	11	4	0	4	4	10	70.1
Dereck Lively II	DAL	DAL @ TOR	12/07/2024	W	27	7	1	3	33.3	0	0	-	5	6	83.3	3	3	6	2	0	2	1	2	3	22.2
Olivier-Maxence Prosper	DAL	DAL @ TOR	12/07/2024	W	10	5	1	2	50.0	1	2	50.0	2	4	50.0	3	3	6	2	1	1	0	1	2	21.2
Kyrie Irving	DAL	DAL @ WAS	12/05/2024	W	25	25	10	16	62.5	3	5	60.0	2	3	66.7	1	3	4	3	2	0	2	3	10	38.3
P.J. Washington	DAL	DAL @ WAS	12/05/2024	W	24	10	2	7	28.6	2	4	50.0	4	4	100	1	6	7	2	0	2	0	0	5	27.4
Dereck Lively II	DAL	DAL @ WAS	12/05/2024	W	19	6	3	6	50.0	0	0	-	0	0	-	7	4	11	1	1	1	1	2	8	25.7
Klay Thompson	DAL	DAL @ WAS	12/05/2024	W	21	11	4	9	44.4	3	5	60.0	0	0	-	1	1	2	2	0	0	1	0	36	15.4
Maxi Kleber	DAL	DAL @ WAS	12/05/2024	W	17	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	2	0	1	27	7.5
Luka Dončić	DAL	DAL @ WAS	12/05/2024	W	32	21	7	17	41.2	3	10	30.0	4	5	80.0	0	10	10	10	2	1	4	2	36	53.0
Daniel Gafford	DAL	DAL @ WAS	12/05/2024	W	19	16	6	9	66.7	0	0	-	4	6	66.7	3	4	7	1	0	2	0	3	24	31.9
Olivier-Maxence Prosper	DAL	DAL @ WAS	12/05/2024	W	10	3	1	2	50.0	0	1	0.0	1	2	50.0	0	3	3	0	0	1	0	0	4	9.6
Spencer Dinwiddie	DAL	DAL @ WAS	12/05/2024	W	23	12	4	5	80.0	4	5	80.0	0	0	-	0	4	4	2	0	1	0	1	21	22.8
Quentin Grimes	DAL	DAL @ WAS	12/05/2024	W	25	14	5	9	55.6	2	4	50.0	2	2	100	0	5	5	2	2	1	5	3	-3	27.0
Dwight Powell	DAL	DAL @ WAS	12/05/2024	W	10	3	0	0	-	0	0	-	3	4	75.0	0	3	3	3	1	0	0	0	4	14.1
Daniel Gafford	DAL	DAL vs. MEM	12/03/2024	W	16	11	4	4	100	0	0	-	3	3	100	1	3	4	0	1	1	0	1	-6	21.8
Luka Dončić	DAL	DAL vs. MEM	12/03/2024	W	40	37	11	22	50.0	5	9	55.6	10	16	62.5	3	9	12	4	4	1	3	4	16	69.4
P.J. Washington	DAL	DAL vs. MEM	12/03/2024	W	38	18	6	10	60.0	4	6	66.7	2	5	40.0	0	8	8	7	1	2	4	3	21	43.1
Klay Thompson	DAL	DAL vs. MEM	12/03/2024	W	20	4	1	5	20.0	0	3	0.0	2	2	100	0	2	2	3	1	0	2	1	5	11.9
Kyrie Irving	DAL	DAL vs. MEM	12/03/2024	W	35	10	3	14	21.4	0	4	0.0	4	4	100	3	3	6	2	1	0	4	4	-1	19.2
Dereck Lively II	DAL	DAL vs. MEM	12/03/2024	W	32	17	7	10	70.0	0	0	-	3	7	42.9	6	5	11	3	0	3	5	4	12	38.7
Quentin Grimes	DAL	DAL vs. MEM	12/03/2024	W	20	8	2	5	40.0	1	4	25.0	3	3	100	0	2	2	1	0	0	2	4	-3	9.9
Maxi Kleber	DAL	DAL vs. MEM	12/03/2024	W	10	0	0	1	0.0	0	1	0.0	0	0	-	1	2	3	0	0	0	1	0	-17	2.6
Spencer Dinwiddie	DAL	DAL vs. MEM	12/03/2024	W	24	16	5	10	50.0	3	5	60.0	3	4	75.0	0	1	1	4	0	1	2	2	-1	24.2
Luka Dončić	DAL	DAL @ POR	12/01/2024	W	36	36	15	24	62.5	4	10	40.0	2	4	50.0	0	7	7	13	3	0	3	2	1	69.9
Daniel Gafford	DAL	DAL @ POR	12/01/2024	W	27	19	7	11	63.6	0	0	-	5	7	71.4	1	3	4	4	0	0	1	2	11	28.8
Quentin Grimes	DAL	DAL @ POR	12/01/2024	W	36	28	9	13	69.2	5	7	71.4	5	6	83.3	1	4	5	3	5	0	3	2	6	50.5
Spencer Dinwiddie	DAL	DAL @ POR	12/01/2024	W	34	20	5	9	55.6	2	4	50.0	8	8	100	0	1	1	5	2	0	2	3	14	32.7
Dwight Powell	DAL	DAL @ POR	12/01/2024	W	15	5	2	2	100	0	0	-	1	2	50.0	2	0	2	1	0	0	0	2	1	8.9
Maxi Kleber	DAL	DAL @ POR	12/01/2024	W	27	2	0	5	0.0	0	2	0.0	2	2	100	3	4	7	0	0	0	1	1	-1	9.4
P.J. Washington	DAL	DAL @ POR	12/01/2024	W	37	14	5	8	62.5	4	6	66.7	0	0	-	0	3	3	6	1	0	3	2	7	26.6
Jaden Hardy	DAL	DAL @ POR	12/01/2024	W	23	13	5	12	41.7	3	6	50.0	0	0	-	0	3	3	1	1	0	0	1	-9	21.1
Kyrie Irving	DAL	DAL @ UTA	11/30/2024	W	36	30	11	25	44.0	6	13	46.2	2	2	100	2	5	7	9	4	0	3	1	17	60.9
Quentin Grimes	DAL	DAL @ UTA	11/30/2024	W	29	24	9	16	56.3	5	11	45.5	1	6	16.7	0	3	3	0	0	1	2	3	8	28.6
P.J. Washington	DAL	DAL @ UTA	11/30/2024	W	35	16	7	16	43.8	2	5	40.0	0	0	-	2	9	11	1	1	1	1	3	11	35.7
Maxi Kleber	DAL	DAL @ UTA	11/30/2024	W	29	0	0	1	0.0	0	0	-	0	0	-	0	4	4	0	1	1	2	3	-2	8.8
Naji Marshall	DAL	DAL @ UTA	11/30/2024	W	13	3	1	5	20.0	1	3	33.3	0	0	-	1	0	1	1	0	0	1	1	8	4.7
Spencer Dinwiddie	DAL	DAL @ UTA	11/30/2024	W	31	7	2	9	22.2	1	4	25.0	2	2	100	1	1	2	10	3	0	1	3	7	32.4
Jaden Hardy	DAL	DAL @ UTA	11/30/2024	W	16	4	1	7	14.3	0	3	0.0	2	2	100	0	2	2	2	2	0	3	3	1	12.4
Dereck Lively II	DAL	DAL @ UTA	11/30/2024	W	23	6	3	4	75.0	0	0	-	0	0	-	3	4	7	4	0	2	0	1	3	26.4
Daniel Gafford	DAL	DAL @ UTA	11/30/2024	W	24	14	6	6	100	0	0	-	2	3	66.7	3	8	11	3	1	0	2	3	11	32.7
Maxi Kleber	DAL	DAL vs. NYK	11/27/2024	W	24	1	0	0	-	0	0	-	1	2	50.0	0	1	1	0	0	0	1	3	15	1.2
P.J. Washington	DAL	DAL vs. NYK	11/27/2024	W	36	19	7	12	58.3	3	3	100	2	3	66.7	0	10	10	7	1	2	4	2	6	46.5
Naji Marshall	DAL	DAL vs. NYK	11/27/2024	W	30	24	10	17	58.8	2	6	33.3	2	2	100	3	0	3	1	0	0	2	2	7	27.1
Jaden Hardy	DAL	DAL vs. NYK	11/27/2024	W	16	5	1	5	20.0	1	1	100	2	2	100	0	1	1	0	0	0	1	0	14	5.2
Kyrie Irving	DAL	DAL vs. NYK	11/27/2024	W	35	23	10	21	47.6	3	9	33.3	0	0	-	1	6	7	6	0	0	1	4	5	39.4
Spencer Dinwiddie	DAL	DAL vs. NYK	11/27/2024	W	33	21	8	11	72.7	3	5	60.0	2	2	100	1	2	3	9	1	0	1	4	9	40.1
Quentin Grimes	DAL	DAL vs. NYK	11/27/2024	W	29	21	7	13	53.8	4	8	50.0	3	6	50.0	3	4	7	2	1	0	3	2	16	32.4
Dereck Lively II	DAL	DAL vs. NYK	11/27/2024	W	29	12	4	5	80.0	0	0	-	4	4	100	2	7	9	2	2	1	0	4	0	34.8
Naji Marshall	DAL	DAL @ ATL	11/25/2024	W	28	22	9	12	75.0	2	3	66.7	2	2	100	1	5	6	1	0	0	4	0	3	26.7
Daniel Gafford	DAL	DAL @ ATL	11/25/2024	W	23	10	5	6	83.3	0	0	-	0	0	-	3	6	9	3	1	2	0	0	-2	34.3
P.J. Washington	DAL	DAL @ ATL	11/25/2024	W	39	11	5	11	45.5	1	3	33.3	0	0	-	0	10	10	4	1	3	1	3	12	40.0
Spencer Dinwiddie	DAL	DAL @ ATL	11/25/2024	W	36	22	6	11	54.5	4	7	57.1	6	7	85.7	0	3	3	4	0	0	2	1	11	29.6
Kyrie Irving	DAL	DAL @ ATL	11/25/2024	W	41	32	11	28	39.3	6	13	46.2	4	4	100	2	5	7	6	0	0	3	3	3	46.4
Maxi Kleber	DAL	DAL @ ATL	11/25/2024	W	20	7	3	4	75.0	1	1	100	0	0	-	1	6	7	1	1	1	1	2	15	21.9
Jaden Hardy	DAL	DAL @ ATL	11/25/2024	W	32	23	8	18	44.4	2	7	28.6	5	7	71.4	0	3	3	2	3	0	6	2	-6	32.6
Dereck Lively II	DAL	DAL @ ATL	11/25/2024	W	11	2	0	2	0.0	0	0	-	2	2	100	2	2	4	2	0	2	0	2	-3	15.8
Dereck Lively II	DAL	DAL @ MIA	11/24/2024	L	31	14	7	9	77.8	0	0	-	0	0	-	3	10	13	4	0	2	1	2	8	40.6
Naji Marshall	DAL	DAL @ MIA	11/24/2024	L	30	20	8	16	50.0	3	5	60.0	1	3	33.3	2	3	5	1	0	0	2	2	-18	25.5
Daniel Gafford	DAL	DAL @ MIA	11/24/2024	L	21	10	5	6	83.3	0	0	-	0	0	-	3	5	8	2	0	3	1	2	-13	30.6
P.J. Washington	DAL	DAL @ MIA	11/24/2024	L	40	21	7	14	50.0	1	2	50.0	6	7	85.7	3	7	10	3	2	0	2	2	1	41.5
Spencer Dinwiddie	DAL	DAL @ MIA	11/24/2024	L	28	7	1	12	8.3	0	9	0.0	5	5	100	0	5	5	7	2	1	0	4	-10	32.5
Kyrie Irving	DAL	DAL @ MIA	11/24/2024	L	39	27	9	21	42.9	3	12	25.0	6	7	85.7	0	4	4	6	0	0	3	4	5	37.8
Quentin Grimes	DAL	DAL @ MIA	11/24/2024	L	27	4	2	8	25.0	0	3	0.0	0	0	-	1	6	7	3	0	1	2	1	8	17.9
Klay Thompson	DAL	DAL @ MIA	11/24/2024	L	31	15	5	12	41.7	3	5	60.0	2	3	66.7	3	3	6	1	1	2	0	2	12	32.7
Spencer Dinwiddie	DAL	DAL @ DEN	11/22/2024	W	16	10	3	5	60.0	3	5	60.0	1	2	50.0	0	2	2	4	0	0	0	0	-3	18.4
P.J. Washington	DAL	DAL @ DEN	11/22/2024	W	36	22	8	15	53.3	0	2	0.0	6	7	85.7	3	10	13	1	3	0	4	1	7	44.1
Naji Marshall	DAL	DAL @ DEN	11/22/2024	W	26	26	11	15	73.3	3	4	75.0	1	2	50.0	0	1	1	1	1	0	2	2	8	29.7
Jaden Hardy	DAL	DAL @ DEN	11/22/2024	W	13	8	3	9	33.3	1	2	50.0	1	2	50.0	0	0	0	2	0	0	1	1	-16	10.0
Dereck Lively II	DAL	DAL @ DEN	11/22/2024	W	20	11	4	4	100	0	0	-	3	4	75.0	3	3	6	0	1	2	1	5	2	26.2
Kyrie Irving	DAL	DAL @ DEN	11/22/2024	W	38	19	7	19	36.8	1	6	16.7	4	4	100	1	5	6	6	1	1	3	3	6	38.2
Klay Thompson	DAL	DAL @ DEN	11/22/2024	W	23	0	0	8	0.0	0	4	0.0	0	0	-	1	3	4	4	0	1	2	2	9	11.8
Maxi Kleber	DAL	DAL @ DEN	11/22/2024	W	11	0	0	0	-	0	0	-	0	0	-	0	2	2	2	0	0	0	6	-11	5.4
